Name,Price,Image URL,Website Link
Act II Butter Flavour Microwave Popcorn,1.79,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5008539.png?w=384,https://www.paknsave.co.nz/shop/product/5008539_ea_000pns?name=act-ii-butter-flavour-microwave-popcorn
Fantastic Chicken Flavour 2 Minute Noodles,5.29,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5011663.png?w=384,https://www.paknsave.co.nz/shop/product/5011663_ea_000pns?name=fantastic-chicken-flavour-2-minute-noodles
Cleanskin Chardonnay,7.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5008613.png?w=384,https://www.paknsave.co.nz/shop/product/5008613_ea_000pns?name=cleanskin-chardonnay
The Collective Epic Greek Unsweetened Probiotic Yoghurt,7.59,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5086561.png?w=384,https://www.paknsave.co.nz/shop/product/5086561_ea_000pns?name=the-collective-epic-greek-unsweetened-probiotic-yoghurt
Mother Earth Apricot Chocolate Baked Oaty Slices,3.89,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5013594.png?w=384,https://www.paknsave.co.nz/shop/product/5013594_ea_000pns?name=mother-earth-apricot-chocolate-baked-oaty-slices
Pure NZ Sparkling Water,1.39,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5008161.png?w=384,https://www.paknsave.co.nz/shop/product/5008161_ea_000pns?name=pure-nz-sparkling-water
Value Super Pads With Wings,2.89,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5236128.png?w=384,https://www.paknsave.co.nz/shop/product/5236128_ea_000pns?name=value-super-pads-with-wings
Tasti Choc Almond Nut Bar,4.79,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5016845.png?w=384,https://www.paknsave.co.nz/shop/product/5016845_ea_000pns?name=tasti-choc-almond-nut-bar
Leggo's Italian Herbs With Basil & Parlsey Passata Cooking Sauce,3.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5029544.png?w=384,https://www.paknsave.co.nz/shop/product/5029544_ea_000pns?name=leggo%27s-italian-herbs-with-basil--parlsey-passata-cooking-sauce
Mainland Mild & Creamy Edam Cheese,6.69,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5001057.png?w=384,https://www.paknsave.co.nz/shop/product/5001057_ea_000pns?name=mainland-mild--creamy-edam-cheese
M&M's Milk Chocolate Pouch,3.79,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5010808.png?w=384,https://www.paknsave.co.nz/shop/product/5010808_ea_000pns?name=mm%27s-milk-chocolate-pouch
Lee Kum Kee Ready Sauce For Honey & Soy Chicken,2.39,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5026738.png?w=384,https://www.paknsave.co.nz/shop/product/5026738_ea_000pns?name=lee-kum-kee-ready-sauce-for-honey--soy-chicken
Pams Salad & Cooking Oil,2.00,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003842.png?w=384,https://www.paknsave.co.nz/shop/product/5003842_ea_000pns?name=pams-salad--cooking-oil
Schweppes Diet Indian Tonic Water,4.39,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5001570.png?w=384,https://www.paknsave.co.nz/shop/product/5001570_ea_000pns?name=schweppes-diet-indian-tonic-water
Much Moore Marvels Hokey Pokey Ice Cream,4.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5031611.png?w=384,https://www.paknsave.co.nz/shop/product/5031611_ea_000pns?name=much-moore-marvels-hokey-pokey-ice-cream
Pams Streaky Bacon,17.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5084510.png?w=384,https://www.paknsave.co.nz/shop/product/5084510_ea_000pns?name=pams-streaky-bacon
Flemings Apricot Choc Chip Chewy Muesli Bars,2.59,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5010770.png?w=384,https://www.paknsave.co.nz/shop/product/5010770_ea_000pns?name=flemings-apricot-choc-chip-chewy-muesli-bars
Pop'n'Good Caramel Flavoured Popcorn,2.89,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5010273.png?w=384,https://www.paknsave.co.nz/shop/product/5010273_ea_000pns?name=pop%27n%27good-caramel-flavoured-popcorn
Bundaberg Ginger Beer,7.69,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5005222.png?w=384,https://www.paknsave.co.nz/shop/product/5005222_ea_000pns?name=bundaberg-ginger-beer
Anchor Protein+ Mixed Berry Greek Style Yoghurt,8.59,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5247605.png?w=384,https://www.paknsave.co.nz/shop/product/5247605_ea_000pns?name=anchor-protein+-mixed-berry-greek-style-yoghurt
Maggi Roast Chicken Flavoured Gravy Mix,0.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5010649.png?w=384,https://www.paknsave.co.nz/shop/product/5010649_ea_000pns?name=maggi-roast-chicken-flavoured-gravy-mix
Fresh Up Apple & Sum..Ahh Fruits Fruit Juice Drink,3.29,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5208172.png?w=384,https://www.paknsave.co.nz/shop/product/5208172_ea_000pns?name=fresh-up-apple--sum..ahh-fruits-fruit-juice-drink
Rolling Meadow Edam Grated Cheese,8.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5015758.png?w=384,https://www.paknsave.co.nz/shop/product/5015758_ea_000pns?name=rolling-meadow-edam-grated-cheese
Mainland Tasty Aged Cheddar Cheese,14.89,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5026185.png?w=384,https://www.paknsave.co.nz/shop/product/5026185_ea_000pns?name=mainland-tasty-aged-cheddar-cheese
Sealord New Zealand Hoki Classic Crumb Flaky Fillets,7.79,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5016482.png?w=384,https://www.paknsave.co.nz/shop/product/5016482_ea_000pns?name=sealord-new-zealand-hoki-classic-crumb-flaky-fillets
Otaika Valley Premium Free Range Size 8 Eggs,12.29,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5094711.png?w=384,https://www.paknsave.co.nz/shop/product/5094711_ea_000pns?name=otaika-valley-premium-free-range-size-8-eggs
Mainland Smooth & Creamy Colby Cheese,14.89,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5013472.png?w=384,https://www.paknsave.co.nz/shop/product/5013472_ea_000pns?name=mainland-smooth--creamy-colby-cheese
Pams Whole Gherkins,1.79,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5004857.png?w=384,https://www.paknsave.co.nz/shop/product/5004857_ea_000pns?name=pams-whole-gherkins
Pams Mackerel In Tomato Sauce,2.09,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003806.png?w=384,https://www.paknsave.co.nz/shop/product/5003806_ea_000pns?name=pams-mackerel-in-tomato-sauce
Pams Par-Baked Garlic Buffet Rolls,5.69,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5033485.png?w=384,https://www.paknsave.co.nz/shop/product/5033485_ea_000pns?name=pams-par-baked-garlic-buffet-rolls
NZ Stir Fry Beef,26.79,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5102202.png?w=384,https://www.paknsave.co.nz/shop/product/5102202_kgm_000pns?name=-nz-stir-fry-beef
Red Bull Energy Drink,8.59,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5001443.png?w=384,https://www.paknsave.co.nz/shop/product/5001443_ea_000pns?name=red-bull-energy-drink
Chelsea White Sugar,2.09,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5002752.png?w=384,https://www.paknsave.co.nz/shop/product/5002752_ea_000pns?name=chelsea-white-sugar
Effects Bath Ball With Suction Mount,2.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5260078.png?w=384,https://www.paknsave.co.nz/shop/product/5260078_ea_000pns?name=effects-bath-ball-with-suction-mount
Avalanche 99% Sugar Free Caramel Latte Coffee Sticks,3.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5237730.png?w=384,https://www.paknsave.co.nz/shop/product/5237730_ea_000pns?name=avalanche-99%25-sugar-free-caramel-latte-coffee-sticks
Hamburger Buns,3.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5106662.png?w=384,https://www.paknsave.co.nz/shop/product/5106662_ea_000pns?name=-hamburger-buns
Ethics Paracetamol Tablets,1.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5012668.png?w=384,https://www.paknsave.co.nz/shop/product/5012668_ea_000pns?name=ethics-paracetamol-tablets
NZ Diced Beef,24.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5104061.png?w=384,https://www.paknsave.co.nz/shop/product/5104061_kgm_000pns?name=-nz-diced-beef
Cadbury Dream White Chocolate Block,5.09,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5249642.png?w=384,https://www.paknsave.co.nz/shop/product/5249642_ea_000pns?name=cadbury-dream-white-chocolate-block
Pams Cocoa Powder,4.00,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5007274.png?w=384,https://www.paknsave.co.nz/shop/product/5007274_ea_000pns?name=pams-cocoa-powder
Arnott's Country Cheese Crackers,2.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003323.png?w=384,https://www.paknsave.co.nz/shop/product/5003323_ea_000pns?name=arnott%27s-country-cheese-crackers
Pams Free Range Boneless Skinless Chicken Breast,9.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5221711.png?w=384,https://www.paknsave.co.nz/shop/product/5221711_ea_000pns?name=pams-free-range-boneless-skinless-chicken-breast
Black Flag Rapid Kill Blowfly Strength Fly & Insect Killer,3.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5004096.png?w=384,https://www.paknsave.co.nz/shop/product/5004096_ea_000pns?name=black-flag-rapid-kill-blowfly-strength-fly--insect-killer
Feijoas,8.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5046545.png?w=384,https://www.paknsave.co.nz/shop/product/5046545_kgm_000pns?name=-feijoas
Pams Value Peanut Brownie Family Favourite Cookies,1.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5092684.png?w=384,https://www.paknsave.co.nz/shop/product/5092684_ea_000pns?name=pams-value-peanut-brownie-family-favourite-cookies
Fresh 'n Fruity Apricot' n Custard Yoghurt,8.19,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5261878.png?w=384,https://www.paknsave.co.nz/shop/product/5261878_ea_000pns?name=fresh-%27n-fruity-apricot%27-n-custard-yoghurt
Pams Crunchy Peanut Butter,1.79,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5004911.png?w=384,https://www.paknsave.co.nz/shop/product/5004911_ea_000pns?name=pams-crunchy-peanut-butter
Pams Chicken Flavoured Mini Rice Crackers,3.29,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5005990.png?w=384,https://www.paknsave.co.nz/shop/product/5005990_ea_000pns?name=pams-chicken-flavoured-mini-rice-crackers
Tip Top Orange Chocolate Chip Ice Cream,6.79,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5026309.png?w=384,https://www.paknsave.co.nz/shop/product/5026309_ea_000pns?name=tip-top-orange-chocolate-chip-ice-cream
Corona Extra Lager,36.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5006965.png?w=384,https://www.paknsave.co.nz/shop/product/5006965_ea_000pns?name=corona-extra-lager
Pams Fresh Green & Red Cos Mix,3.59,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5040673.png?w=384,https://www.paknsave.co.nz/shop/product/5040673_ea_000pns?name=pams-fresh-green--red-cos-mix
Pams Caster Sugar,2.19,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003698.png?w=384,https://www.paknsave.co.nz/shop/product/5003698_ea_000pns?name=pams-caster-sugar
Pams Four Bean Mix In Brine,1.19,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5030340.png?w=384,https://www.paknsave.co.nz/shop/product/5030340_ea_000pns?name=pams-four-bean-mix-in-brine
Pams Resealable Large Storage Bags 250 x 350mm,2.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5040923.png?w=384,https://www.paknsave.co.nz/shop/product/5040923_ea_000pns?name=pams-resealable-large-storage-bags-250-x-350mm
SunRice Wholegrain Brown Rice Quick Cups,2.89,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5016466.png?w=384,https://www.paknsave.co.nz/shop/product/5016466_ea_000pns?name=sunrice-wholegrain-brown-rice-quick-cups
Go Milk Instant Full Cream Milk Powder,12.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5232186.png?w=384,https://www.paknsave.co.nz/shop/product/5232186_ea_000pns?name=go-milk-instant-full-cream-milk-powder
Pams Malty Hot Choca,2.89,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003709.png?w=384,https://www.paknsave.co.nz/shop/product/5003709_ea_000pns?name=pams-malty-hot-choca
Wattie's Red Kidney Beans In Spring Water,2.59,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5021440.png?w=384,https://www.paknsave.co.nz/shop/product/5021440_ea_000pns?name=wattie%27s-red-kidney-beans-in-spring-water
Value Pack Pretzel Bows,3.89,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5285463.png?w=384,https://www.paknsave.co.nz/shop/product/5285463_ea_000pns?name=value-pack-pretzel-bows
Tegel Take Outs Louisiana Style Free Range Chicken Portions,14.79,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5261499.png?w=384,https://www.paknsave.co.nz/shop/product/5261499_ea_000pns?name=tegel-take-outs-louisiana-style-free-range-chicken-portions
Whittaker's Mini Size Creamy Milk 12 Chocolate Bars,6.69,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5010947.png?w=384,https://www.paknsave.co.nz/shop/product/5010947_ea_000pns?name=whittaker%27s-mini-size-creamy-milk-12-chocolate-bars
Whittaker's Berry Forest Creamy Milk Chocolate Block,6.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5271610.png?w=384,https://www.paknsave.co.nz/shop/product/5271610_ea_000pns?name=whittaker%27s-berry-forest-creamy-milk-chocolate-block
Pams Crispy Salad,5.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5278449.png?w=384,https://www.paknsave.co.nz/shop/product/5278449_ea_000pns?name=pams-crispy-salad
Leigh Fish Premium Whole Snapper,19.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5259965.png?w=384,https://www.paknsave.co.nz/shop/product/5259965_kgm_000pns?name=leigh-fish-premium-whole-snapper
Arnott's Cruskits Low Fat Crispbread,3.39,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5088916.png?w=384,https://www.paknsave.co.nz/shop/product/5088916_ea_000pns?name=arnott%27s-cruskits-low-fat-crispbread
Anchor Calci-Yum Wicked Chocolate Flavoured Dairy Food,5.19,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5278181.png?w=384,https://www.paknsave.co.nz/shop/product/5278181_ea_000pns?name=anchor-calci-yum-wicked-chocolate-flavoured-dairy-food
Possyum Supreme Premium Dog Roll,14.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5011939.png?w=384,https://www.paknsave.co.nz/shop/product/5011939_ea_000pns?name=possyum-supreme-premium-dog-roll
Anchor Calci-Yum Tripilicious Flavoured Dairy Food,5.19,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5278183.png?w=384,https://www.paknsave.co.nz/shop/product/5278183_ea_000pns?name=anchor-calci-yum-tripilicious-flavoured-dairy-food
The Natural Confectionery Co. Sour Squirms,3.89,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5036350.png?w=384,https://www.paknsave.co.nz/shop/product/5036350_ea_000pns?name=the-natural-confectionery-co.-sour-squirms
Cadbury Dairy Milk Fruit & Nut Chocolate Block,5.09,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5249655.png?w=384,https://www.paknsave.co.nz/shop/product/5249655_ea_000pns?name=cadbury-dairy-milk-fruit--nut-chocolate-block
Whittaker's Mini Size Almond Gold 12 Chocolate Bars,6.69,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5010945.png?w=384,https://www.paknsave.co.nz/shop/product/5010945_ea_000pns?name=whittaker%27s-mini-size-almond-gold-12-chocolate-bars
Ceres Organics Organic Chopped Tomatoes,2.39,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5026477.png?w=384,https://www.paknsave.co.nz/shop/product/5026477_ea_000pns?name=ceres-organics-organic-chopped-tomatoes
McCain Superfries Straight Cut Chips,4.19,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5262678.png?w=384,https://www.paknsave.co.nz/shop/product/5262678_ea_000pns?name=mccain-superfries-straight-cut-chips
Fresh Up Apple & Nectarine Fruit Juice Drink,3.29,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5206406.png?w=384,https://www.paknsave.co.nz/shop/product/5206406_ea_000pns?name=fresh-up-apple--nectarine-fruit-juice-drink
NZ Beef Bolar Roast,23.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5102423.png?w=384,https://www.paknsave.co.nz/shop/product/5102423_kgm_000pns?name=-nz-beef-bolar-roast
Pams Fine Breadcrumbs,2.19,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5003676.png?w=384,https://www.paknsave.co.nz/shop/product/5003676_ea_000pns?name=pams-fine-breadcrumbs
Meadow Fresh Chives Cottage Cheese,4.09,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5027112.png?w=384,https://www.paknsave.co.nz/shop/product/5027112_ea_000pns?name=meadow-fresh-chives-cottage-cheese
Palmolive Frangipani Dishwashing Liquid,4.19,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5016382.png?w=384,https://www.paknsave.co.nz/shop/product/5016382_ea_000pns?name=palmolive-frangipani-dishwashing-liquid
Sanitarium Ricies,4.29,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5005051.png?w=384,https://www.paknsave.co.nz/shop/product/5005051_ea_000pns?name=sanitarium-ricies
Protex Antibacterial Active Everyday Protection Bar Soap,2.09,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5009618.png?w=384,https://www.paknsave.co.nz/shop/product/5009618_ea_000pns?name=protex-antibacterial-active-everyday-protection-bar-soap
Gregg's Raspberry Flavoured Jelly Crystals,1.39,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5010240.png?w=384,https://www.paknsave.co.nz/shop/product/5010240_ea_000pns?name=gregg%27s-raspberry-flavoured-jelly-crystals
Anchor Blue Milk Powder,15.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5001714.png?w=384,https://www.paknsave.co.nz/shop/product/5001714_ea_000pns?name=anchor-blue-milk-powder
King's Choice Highland Basmati Aromatic Long Grain Rice,3.79,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5002637.png?w=384,https://www.paknsave.co.nz/shop/product/5002637_ea_000pns?name=king%27s-choice-highland-basmati-aromatic-long-grain-rice
Arataki Squeeze Me Honey,7.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5001268.png?w=384,https://www.paknsave.co.nz/shop/product/5001268_ea_000pns?name=arataki-squeeze-me-honey
Sanitarium So Good Original Almond Milk,2.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5030869.png?w=384,https://www.paknsave.co.nz/shop/product/5030869_ea_000pns?name=sanitarium-so-good-original-almond-milk
Arnott's Nice Biscuits,2.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5001534.png?w=384,https://www.paknsave.co.nz/shop/product/5001534_ea_000pns?name=arnott%27s-nice-biscuits
Purex Soft White 2 Ply Toilet Rolls,2.49,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5001623.png?w=384,https://www.paknsave.co.nz/shop/product/5001623_ea_000pns?name=purex-soft-white-2-ply-toilet-rolls
Cadbury Dairy Milk Roast Almond Chocolate Block,5.09,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5249653.png?w=384,https://www.paknsave.co.nz/shop/product/5249653_ea_000pns?name=cadbury-dairy-milk-roast-almond-chocolate-block
Mainland Special Reserve Creamy Camembert Cheese,3.99,https://a.fsimg.co.nz/product/retail/fan/image/400x400/5004416.png?w=384,https://www.paknsave.co.nz/shop/product/5004416_ea_000pns?name=mainland-special-reserve-creamy-camembert-cheese
